Variable,Bloque,Método,Año,Observado,Predicho,Error,Error_absoluto,Error_cuadrado,Prediccion_negativa
Bagazo de caña,2012–2015,Media_ultimos_3,2015,772.2741489713304,868.0612540011538,95.78710502982335,95.78710502982335,9175.16948999441,FALSE
Bagazo de caña,2012–2015,missForest_con_Año,2012,927.6029601359252,886.7907235892088,-40.81223654671635,40.81223654671635,1665.6386519451296,FALSE
Bagazo de caña,2012–2015,missForest_con_Año,2013,870.2331730685305,886.2043577504387,15.971184681908198,15.971184681908198,255.0787401436191,FALSE
Bagazo de caña,2012–2015,missForest_con_Año,2014,909.3132487740744,885.8579779790889,-23.455270794985495,23.455270794985495,550.1497280660994,FALSE
Bagazo de caña,2012–2015,missForest_con_Año,2015,772.2741489713304,885.4689672993884,113.19481832805798,113.19481832805798,12813.06689632205,FALSE
Bagazo de caña,2013–2016,Lineal_original,2013,870.2331730685305,877.1908065241569,6.957633455626365,6.957633455626365,48.40866330285127,FALSE
Bagazo de caña,2013–2016,Lineal_original,2014,909.3132487740744,872.8397366324298,-36.47351214164462,36.47351214164462,1330.3170879466975,FALSE
Bagazo de caña,2013–2016,Lineal_original,2015,772.2741489713304,868.4886667407045,96.21451776937408,96.21451776937408,9257.233429593201,FALSE
Bagazo de caña,2013–2016,Lineal_original,2016,875.004111801577,864.1375968489792,-10.866514952597754,10.866514952597754,118.08114721503057,FALSE
Bagazo de caña,2013–2016,Lineal_log,2013,870.2331730685305,876.848736101952,6.615563033421495,6.615563033421495,43.76567424917301,FALSE
Bagazo de caña,2013–2016,Lineal_log,2014,909.3132487740744,872.6826814007237,-36.63056737335069,36.63056737335069,1341.7984660935838,FALSE
Bagazo de caña,2013–2016,Lineal_log,2015,772.2741489713304,868.536397772872,96.26224880154155,96.26224880154155,9266.420544329887,FALSE
Bagazo de caña,2013–2016,Lineal_log,2016,875.004111801577,864.4097913897308,-10.594320411846184,10.594320411846184,112.23962498886068,FALSE
Bagazo de caña,2013–2016,Media_ultimos_3,2013,870.2331730685305,885.6761241599982,15.442951091467648,15.442951091467648,238.48473841346183,FALSE
Bagazo de caña,2013–2016,Media_ultimos_3,2014,909.3132487740744,885.6761241599982,-23.637124614076242,23.637124614076242,558.7136600213689,FALSE
Bagazo de caña,2013–2016,Media_ultimos_3,2015,772.2741489713304,885.6761241599982,113.40197518866773,113.40197518866773,12860.007976691213,FALSE
Bagazo de caña,2013–2016,Media_ultimos_3,2016,875.004111801577,885.6761241599982,10.67201235842117,10.67201235842117,113.89184777829419,FALSE
Bagazo de caña,2013–2016,missForest_con_Año,2013,870.2331730685305,895.0633165541661,24.83014348563563,24.83014348563563,616.5360255172535,FALSE
Bagazo de caña,2013–2016,missForest_con_Año,2014,909.3132487740744,894.1937922602577,-15.119456513816658,15.119456513816658,228.59796527319298,FALSE
Bagazo de caña,2013–2016,missForest_con_Año,2015,772.2741489713304,893.4320550291766,121.15790605784616,121.15790605784616,14679.238200321875,FALSE
Bagazo de caña,2013–2016,missForest_con_Año,2016,875.004111801577,889.862983138953,14.858871337376058,14.858871337376058,220.78605742069578,FALSE
Bagazo de caña,2014–2017,Lineal_original,2014,909.3132487740744,870.8518413593902,-38.46140741468423,38.46140741468423,1479.279860318327,FALSE
Bagazo de caña,2014–2017,Lineal_original,2015,772.2741489713304,866.3019819403617,94.02783296903124,94.02783296903124,8841.233372852037,FALSE
Bagazo de caña,2014–2017,Lineal_original,2016,875.004111801577,861.7521225213313,-13.251989280245652,13.251989280245652,175.61521988374568,FALSE
Bagazo de caña,2014–2017,Lineal_original,2017,1081.4563674931467,857.2022631023028,-224.25410439084385,224.25410439084385,50289.90333613949,FALSE
Bagazo de caña,2014–2017,Lineal_log,2014,909.3132487740744,870.7964056949631,-38.516843079111254,38.516843079111254,1483.5472007808805,FALSE
Bagazo de caña,2014–2017,Lineal_log,2015,772.2741489713304,866.4715645451056,94.19741557377517,94.19741557377517,8873.153100778502,FALSE
Bagazo de caña,2014–2017,Lineal_log,2016,875.004111801577,862.1681782336133,-12.835933567963707,12.835933567963707,164.7611905611775,FALSE
Bagazo de caña,2014–2017,Lineal_log,2017,1081.4563674931467,857.8861403264984,-223.57022716664824,223.57022716664824,49983.6464753467,FALSE
Bagazo de caña,2014–2017,Media_ultimos_3,2014,909.3132487740744,880.1341414835072,-29.17910729056723,29.17910729056723,851.4203022744338,FALSE
Bagazo de caña,2014–2017,Media_ultimos_3,2015,772.2741489713304,880.1341414835072,107.85999251217675,107.85999251217675,11633.777984726823,FALSE
Bagazo de caña,2014–2017,Media_ultimos_3,2016,875.004111801577,880.1341414835072,5.130029681930182,5.130029681930182,26.317204537484685,FALSE
Bagazo de caña,2014–2017,Media_ultimos_3,2017,1081.4563674931467,880.1341414835072,-201.3222260096395,201.3222260096395,40530.63868547637,FALSE
Bagazo de caña,2014–2017,missForest_con_Año,2014,909.3132487740744,886.4257228916252,-22.887525882449154,22.887525882449154,523.8388410197799,FALSE
Bagazo de caña,2014–2017,missForest_con_Año,2015,772.2741489713304,886.6169377396947,114.34278876836424,114.34278876836424,13074.273343326764,FALSE
Bagazo de caña,2014–2017,missForest_con_Año,2016,875.004111801577,885.2068597277369,10.202747926159873,10.202747926159873,104.09606524475959,FALSE
Bagazo de caña,2014–2017,missForest_con_Año,2017,1081.4563674931467,884.3200137676578,-197.1363537254889,197.1363537254889,38862.74196018108,FALSE
Bagazo de caña,2015–2018,Lineal_original,2015,772.2741489713304,876.5583572509468,104.28420827961634,104.28420827961634,10875.1960965064,FALSE
Bagazo de caña,2015–2018,Lineal_original,2016,875.004111801577,872.9700330172845,-2.034078784292433,2.034078784292433,4.137476500708582,FALSE
Bagazo de caña,2015–2018,Lineal_original,2017,1081.4563674931467,869.3817087836233,-212.07465870952342,212.07465870952342,44975.66086676084,FALSE
Bagazo de caña,2015–2018,Lineal_original,2018,1091.8178848885352,865.793384549961,-226.02450033857417,226.02450033857417,51087.07475330211,FALSE
Bagazo de caña,2015–2018,Lineal_log,2015,772.2741489713304,876.5303076684918,104.25615869716137,104.25615869716137,10869.346626287695,FALSE
Bagazo de caña,2015–2018,Lineal_log,2016,875.004111801577,873.1212800927162,-1.8828317088607491,1.8828317088607491,3.545055243891489,FALSE
Bagazo de caña,2015–2018,Lineal_log,2017,1081.4563674931467,869.7254958988624,-211.73087159428428,211.73087159428428,44829.9619860753,FALSE
Bagazo de caña,2015–2018,Lineal_log,2018,1091.8178848885352,866.3429036390729,-225.4749812494623,225.4749812494623,50838.96716944538,FALSE
Bagazo de caña,2015–2018,Media_ultimos_3,2015,772.2741489713304,902.3831273261767,130.10897835484627,130.10897835484627,16928.346248541857,FALSE
Bagazo de caña,2015–2018,Media_ultimos_3,2016,875.004111801577,902.3831273261767,27.37901552459971,27.37901552459971,749.6104910962719,FALSE
Bagazo de caña,2015–2018,Media_ultimos_3,2017,1081.4563674931467,902.3831273261767,-179.07324016696998,179.07324016696998,32067.22534389731,FALSE
Bagazo de caña,2015–2018,Media_ultimos_3,2018,1091.8178848885352,902.3831273261767,-189.43475756235853,189.43475756235853,35885.52737270955,FALSE
Bagazo de caña,2015–2018,missForest_con_Año,2015,772.2741489713304,891.8278628950535,119.55371392372308,119.55371392372308,14293.090512955418,FALSE
Bagazo de caña,2015–2018,missForest_con_Año,2016,875.004111801577,890.2543924048477,15.250280603270767,15.250280603270767,232.57105847849658,FALSE
Bagazo de caña,2015–2018,missForest_con_Año,2017,1081.4563674931467,889.6930457146867,-191.76332177845995,191.76332177845995,36773.17157950917,FALSE
Bagazo de caña,2015–2018,missForest_con_Año,2018,1091.8178848885352,890.8950195950524,-200.9228652934828,200.9228652934828,40369.99779774303,FALSE
Coque,2008–2011,Lineal_original,2008,1291.4601128955799,1505.7214232191327,214.26131032355283,214.26131032355283,45907.909101565805,FALSE
Coque,2008–2011,Lineal_original,2009,831.8176944353289,1683.4048882596544,851.5871938243255,851.5871938243255,725200.7486855893,FALSE
Coque,2008–2011,Lineal_original,2010,1207.084467571505,1861.0883533002343,654.0038857287293,654.0038857287293,427721.0825482768,FALSE
Coque,2008–2011,Lineal_original,2011,1238.8300018033026,2038.7718183408142,799.9418165375116,799.9418165375116,639906.9098453339,FALSE
Coque,2008–2011,Lineal_log,2008,1291.4601128955799,1959.4276246756867,667.9675117801069,667.9675117801069,446180.59679370717,FALSE
Coque,2008–2011,Lineal_log,2009,831.8176944353289,2579.100321770477,1747.282627335148,1747.282627335148,3052996.5797872175,FALSE
Coque,2008–2011,Lineal_log,2010,1207.084467571505,3394.645718622931,2187.5612510514256,2187.5612510514256,4785424.227101678,FALSE
Coque,2008–2011,Lineal_log,2011,1238.8300018033026,4467.977329723106,3229.1473279198035,3229.1473279198035,10427392.465411607,FALSE
Coque,2008–2011,Media_ultimos_3,2008,1291.4601128955799,1180.8871571277411,-110.57295576783872,110.57295576783872,12226.378547236418,FALSE
Coque,2008–2011,Media_ultimos_3,2009,831.8176944353289,1180.8871571277411,349.06946269241223,349.06946269241223,121849.48978436938,FALSE
Coque,2008–2011,Media_ultimos_3,2010,1207.084467571505,1180.8871571277411,-26.197310443763854,26.197310443763854,686.2990744869387,FALSE
Coque,2008–2011,Media_ultimos_3,2011,1238.8300018033026,1180.8871571277411,-57.942844675561446,57.942844675561446,3357.3732490962393,FALSE
Coque,2008–2011,missForest_con_Año,2008,1291.4601128955799,699.203010116749,-592.2571027788308,592.2571027788308,350768.4757919746,FALSE
Coque,2008–2011,missForest_con_Año,2009,831.8176944353289,699.203010116749,-132.61468431857986,132.61468431857986,17586.65449691659,FALSE
Coque,2008–2011,missForest_con_Año,2010,1207.084467571505,699.203010116749,-507.88145745475595,507.88145745475595,257943.57482636708,FALSE
Coque,2008–2011,missForest_con_Año,2011,1238.8300018033026,699.203010116749,-539.6269916865535,539.6269916865535,291197.2901566797,FALSE
Coque,2009–2012,Lineal_original,2009,831.8176944353289,1588.1776392270694,756.3599447917405,756.3599447917405,572080.3660853648,FALSE
Coque,2009–2012,Lineal_original,2010,1207.084467571505,1751.5770169128082,544.4925493413032,544.4925493413032,296472.1362881915,FALSE
Coque,2009–2012,Lineal_original,2011,1238.8300018033026,1914.9763945984887,676.1463927951861,676.1463927951861,457173.9444899421,FALSE
Coque,2009–2012,Lineal_original,2012,1199.2191818581416,2078.3757722842274,879.1565904260858,879.1565904260858,772916.3104896204,FALSE
Coque,2009–2012,Lineal_log,2009,831.8176944353289,2142.9844487108253,1311.1667542754963,1311.1667542754963,1719158.2575173397,FALSE
Coque,2009–2012,Lineal_log,2010,1207.084467571505,2743.3858150887886,1536.3013475172836,1536.3013475172836,2360221.8303834214,FALSE
Coque,2009–2012,Lineal_log,2011,1238.8300018033026,3511.923569286768,2273.0935674834654,2273.0935674834654,5166954.366534708,FALSE
Coque,2009–2012,Lineal_log,2012,1199.2191818581416,4495.682622319715,3296.4634404615736,3296.4634404615736,10866671.214299755,FALSE
Coque,2009–2012,Media_ultimos_3,2009,831.8176944353289,1339.3109604946872,507.49326605935823,507.49326605935823,257549.41509559457,FALSE
Coque,2009–2012,Media_ultimos_3,2010,1207.084467571505,1339.3109604946872,132.22649292318215,132.22649292318215,17483.84543076434,FALSE
Coque,2009–2012,Media_ultimos_3,2011,1238.8300018033026,1339.3109604946872,100.48095869138456,100.48095869138456,10096.42305953973,FALSE
Coque,2009–2012,Media_ultimos_3,2012,1199.2191818581416,1339.3109604946872,140.09177863654554,140.09177863654554,19625.70644155088,FALSE
Coque,2009–2012,missForest_con_Año,2009,831.8176944353289,761.4367648374791,-70.38092959784979,70.38092959784979,4953.475251057488,FALSE
Coque,2009–2012,missForest_con_Año,2010,1207.084467571505,761.4367648374791,-445.64770273402587,445.64770273402587,198601.87495211468,FALSE
Coque,2009–2012,missForest_con_Año,2011,1238.8300018033026,761.4367648374791,-477.39323696582346,477.39323696582346,227904.30270070687,FALSE
Coque,2009–2012,missForest_con_Año,2012,1199.2191818581416,761.4367648374791,-437.7824170206625,437.7824170206625,191653.44465245324,FALSE
Coque,2010–2013,Lineal_original,2010,1207.084467571505,1449.0330389961018,241.94857142459682,241.94857142459682,58539.11121440323,FALSE
Coque,2010–2013,Lineal_original,2011,1238.8300018033026,1571.1764196931617,332.34641788985914,332.34641788985914,110454.14148422089,FALSE
Coque,2010–2013,Lineal_original,2012,1199.2191818581416,1693.3198003902216,494.10061853208003,494.10061853208003,244135.42123378406,FALSE
Coque,2010–2013,Lineal_original,2013,1207.1568969853242,1815.4631810872816,608.3062841019573,608.3062841019573,370036.5352779312,FALSE
Coque,2010–2013,Lineal_log,2010,1207.084467571505,1879.0806995980824,671.9962320265774,671.9962320265774,451578.9358579177,FALSE
Coque,2010–2013,Lineal_log,2011,1238.8300018033026,2284.5974996566556,1045.767497853353,1045.767497853353,1093629.6595664627,FALSE
Coque,2010–2013,Lineal_log,2012,1199.2191818581416,2777.5806915381427,1578.361509680001,1578.361509680001,2491225.055239332,FALSE
Coque,2010–2013,Lineal_log,2013,1207.1568969853242,3376.896003363832,2169.7391063785076,2169.7391063785076,4707767.789748205,FALSE
Coque,2010–2013,Media_ultimos_3,2010,1207.084467571505,1151.4311688485204,-55.65329872298457,55.65329872298457,3097.289658749756,FALSE
Coque,2010–2013,Media_ultimos_3,2011,1238.8300018033026,1151.4311688485204,-87.39883295478216,87.39883295478216,7638.556001857917,FALSE
Coque,2010–2013,Media_ultimos_3,2012,1199.2191818581416,1151.4311688485204,-47.78801300962118,47.78801300962118,2283.6941874077233,FALSE
Coque,2010–2013,Media_ultimos_3,2013,1207.1568969853242,1151.4311688485204,-55.72572813680381,55.72572813680381,3105.356776376968,FALSE
Coque,2010–2013,missForest_con_Año,2010,1207.084467571505,890.3664548485026,-316.7180127230024,316.7180127230024,100310.29958320792,FALSE
Coque,2010–2013,missForest_con_Año,2011,1238.8300018033026,906.7353733931794,-332.09462841012316,332.09462841012316,110286.84221885778,FALSE
Coque,2010–2013,missForest_con_Año,2012,1199.2191818581416,877.2570241936628,-321.9621576644788,321.9621576644788,103659.63096796672,FALSE
Coque,2010–2013,missForest_con_Año,2013,1207.1568969853242,905.7614723471085,-301.3954246382158,301.3954246382158,90839.20199285042,FALSE
Coque,2011–2014,Lineal_original,2011,1238.8300018033026,1483.195120993274,244.36511918997144,244.36511918997144,59714.311476728944,FALSE
Coque,2011–2014,Lineal_original,2012,1199.2191818581416,1594.3408393528662,395.12165749472456,395.12165749472456,156121.1242213784,FALSE
Coque,2011–2014,Lineal_original,2013,1207.1568969853242,1705.4865577124583,498.32966072713407,498.32966072713407,248332.45076042056,FALSE
Coque,2011–2014,Lineal_original,2014,1432.8434236652383,1816.6322760720213,383.788852406783,383.788852406783,147293.88323171547,FALSE
Coque,2011–2014,Lineal_log,2011,1238.8300018033026,1945.0445309387978,706.2145291354952,706.2145291354952,498738.96116206923,FALSE
Coque,2011–2014,Lineal_log,2012,1199.2191818581416,2317.7032076167407,1118.484025758599,1118.484025758599,1251006.5158771623,FALSE
Coque,2011–2014,Lineal_log,2013,1207.1568969853242,2761.7243259530287,1554.5674289677045,1554.5674289677045,2416679.8912072587,FALSE
Coque,2011–2014,Lineal_log,2014,1432.8434236652383,3290.773468954557,1857.9300452893185,1857.9300452893185,3451904.053188769,FALSE
Coque,2011–2014,Media_ultimos_3,2011,1238.8300018033026,1110.1207583008045,-128.7092435024981,128.7092435024981,16566.069362985352,FALSE
Coque,2011–2014,Media_ultimos_3,2012,1199.2191818581416,1110.1207583008045,-89.09842355733713,89.09842355733713,7938.529080402648,FALSE
Coque,2011–2014,Media_ultimos_3,2013,1207.1568969853242,1110.1207583008045,-97.03613868451976,97.03613868451976,9416.012210801351,FALSE
Coque,2011–2014,Media_ultimos_3,2014,1432.8434236652383,1110.1207583008045,-322.72266536443385,322.72266536443385,104149.91873992435,FALSE
